1922	41215	#SUP:	15
1324	39453	#SUP:	13
185	11693	#SUP:	13
4893	9320	#SUP:	13
1108	6987	#SUP:	15
188787	195440	#SUP:	14
150724	187946	#SUP:	13
143355	186109	#SUP:	13
106328	174808	#SUP:	13
146801	146802	#SUP:	13
132862	132866	#SUP:	13
33802	126399	#SUP:	13
1400	113164	#SUP:	13
19965	109817	#SUP:	13
104898	104900	#SUP:	14
104900	104903	#SUP:	16
19490	102960	#SUP:	13
102656	109807	#SUP:	14
469	101498	#SUP:	13
88707	113773	#SUP:	14
44032	75468	#SUP:	15
3691	68655	#SUP:	15
1426	47219	#SUP:	13
20970	41906	#SUP:	13
37820	51179	#SUP:	13
4717	36255	#SUP:	14
13919	19490	#SUP:	13
6439	13565	#SUP:	13
10445	11590	#SUP:	14
8862	11886	#SUP:	13
6091	6095	#SUP:	13
75	6095	#SUP:	13
118618	179359	#SUP:	13
111681	177115	#SUP:	13
2762	154525	#SUP:	14
56723	148990	#SUP:	15
40144	133112	#SUP:	13
38078	129912	#SUP:	13
4880	115286	#SUP:	13
20818	111473	#SUP:	14
20795	111435	#SUP:	17
19955	109766	#SUP:	13
19942	109738	#SUP:	13
27423	109738	#SUP:	14
10511	102689	#SUP:	13
16143	101555	#SUP:	13
23031	100431	#SUP:	15
14755	98376	#SUP:	17
14480	97651	#SUP:	14
94066	94072	#SUP:	14
9434	85873	#SUP:	13
1725	75071	#SUP:	14
4958	74174	#SUP:	14
49990	106815	#SUP:	13
18446	49990	#SUP:	13
49423	49429	#SUP:	17
1200	47857	#SUP:	16
34145	47572	#SUP:	13
28481	35618	#SUP:	13
11027	11286	#SUP:	13
179088	179089	#SUP:	13
116592	178741	#SUP:	13
105080	174132	#SUP:	18
93657	167802	#SUP:	13
3128	158786	#SUP:	16
4860	158531	#SUP:	13
149898	152671	#SUP:	18
108660	152603	#SUP:	14
144649	144650	#SUP:	14
47799	141386	#SUP:	14
1015	137336	#SUP:	14
111638	133277	#SUP:	18
39750	132617	#SUP:	18
29710	122058	#SUP:	14
118965	118969	#SUP:	15
39803	113647	#SUP:	13
103033	109786	#SUP:	13
109786	109799	#SUP:	16
107731	109412	#SUP:	13
19093	108138	#SUP:	16
107635	137589	#SUP:	17
1251	106295	#SUP:	13
103302	111638	#SUP:	16
102539	102553	#SUP:	15
99306	99313	#SUP:	13
55225	97977	#SUP:	13
13245	95027	#SUP:	15
79763	86573	#SUP:	13
7473	75207	#SUP:	13
72740	157883	#SUP:	13
513	63669	#SUP:	14
59009	59010	#SUP:	13
1970	59009	#SUP:	15
52837	52838	#SUP:	17
1400	50040	#SUP:	13
1200	47828	#SUP:	17
19947	40972	#SUP:	14
3631	40619	#SUP:	13
786	40619	#SUP:	18
22574	39761	#SUP:	14
1403	38200	#SUP:	16
1284	35821	#SUP:	13
28320	28321	#SUP:	15
375	24823	#SUP:	13
19275	42274	#SUP:	15
2428	17908	#SUP:	16
3534	10624	#SUP:	13
2357	3534	#SUP:	14
191	3534	#SUP:	15
271	539	#SUP:	14
177229	190443	#SUP:	14
157847	189415	#SUP:	13
132047	182717	#SUP:	14
156994	181918	#SUP:	13
73070	158045	#SUP:	17
1069	157313	#SUP:	13
68808	156104	#SUP:	13
18615	150583	#SUP:	13
150187	150188	#SUP:	14
145222	145223	#SUP:	13
44489	138074	#SUP:	13
4880	127947	#SUP:	18
126604	126605	#SUP:	14
102438	117491	#SUP:	13
23436	115081	#SUP:	13
114456	114458	#SUP:	15
109769	109773	#SUP:	13
12917	94317	#SUP:	18
1922	85711	#SUP:	13
79520	79525	#SUP:	15
3144	66674	#SUP:	18
443	62211	#SUP:	13
38495	61261	#SUP:	13
1741	58858	#SUP:	13
2926	47499	#SUP:	14
39452	44940	#SUP:	13
43496	43497	#SUP:	15
520	34731	#SUP:	14
19096	31858	#SUP:	13
26850	62043	#SUP:	13
19950	44495	#SUP:	17
6038	13682	#SUP:	15
12231	49804	#SUP:	16
4794	11627	#SUP:	13
428	11627	#SUP:	13
11627	19096	#SUP:	14
3756	11627	#SUP:	14
494	11627	#SUP:	14
4226	11627	#SUP:	19
457	8033	#SUP:	16
1069	5412	#SUP:	13
4234	4252	#SUP:	13
44736	190352	#SUP:	13
100119	189815	#SUP:	13
156994	181919	#SUP:	15
3157	178211	#SUP:	13
109215	176009	#SUP:	17
11295	167864	#SUP:	13
1198	167864	#SUP:	13
108549	167864	#SUP:	15
10812	167864	#SUP:	15
5204	167864	#SUP:	15
3754	167864	#SUP:	15
3379	167864	#SUP:	15
1922	167864	#SUP:	15
605	167864	#SUP:	15
111139	167864	#SUP:	16
111138	167864	#SUP:	16
19288	167864	#SUP:	16
18504	167864	#SUP:	16
3415	167864	#SUP:	16
573	167864	#SUP:	16
4929	167864	#SUP:	17
3457	167864	#SUP:	17
560	167864	#SUP:	17
468	167864	#SUP:	17
267	167864	#SUP:	17
48860	167864	#SUP:	18
32888	167864	#SUP:	18
18898	167864	#SUP:	18
11096	167864	#SUP:	18
3328	167864	#SUP:	18
819	167864	#SUP:	18
776	167864	#SUP:	18
446	167864	#SUP:	18
5734	167864	#SUP:	19
84182	162743	#SUP:	16
85112	160565	#SUP:	13
79280	160565	#SUP:	13
155022	155023	#SUP:	19
55591	147902	#SUP:	13
140601	140603	#SUP:	14
104785	135828	#SUP:	13
55195	134317	#SUP:	14
1671	134317	#SUP:	17
36124	128463	#SUP:	15
45086	126955	#SUP:	15
125841	125842	#SUP:	14
28080	120507	#SUP:	13
118742	118744	#SUP:	18
5164	114846	#SUP:	13
2159	111245	#SUP:	17
20541	110342	#SUP:	15
18774	107445	#SUP:	16
588	107062	#SUP:	14
104802	106829	#SUP:	13
100260	109706	#SUP:	13
3631	99136	#SUP:	13
21375	96026	#SUP:	14
91604	161015	#SUP:	13
39601	87466	#SUP:	14
87008	87012	#SUP:	14
39414	86269	#SUP:	13
10388	83493	#SUP:	13
11482	79079	#SUP:	14
67207	67209	#SUP:	15
3010	66262	#SUP:	17
2534	64731	#SUP:	13
59746	59750	#SUP:	18
58326	105685	#SUP:	14
44292	58295	#SUP:	13
57300	94552	#SUP:	13
54595	107553	#SUP:	13
1533	52992	#SUP:	14
12788	52179	#SUP:	14
40928	49969	#SUP:	14
1394	49969	#SUP:	15
49969	177124	#SUP:	16
38495	49969	#SUP:	18
49387	49392	#SUP:	13
1327	49392	#SUP:	15
1786	49392	#SUP:	16
40260	48206	#SUP:	16
44504	138107	#SUP:	13
13770	44180	#SUP:	14
14509	44110	#SUP:	19
1069	44110	#SUP:	19
44106	86007	#SUP:	13
9595	44106	#SUP:	13
3340	44106	#SUP:	13
44106	121461	#SUP:	15
44106	138884	#SUP:	16
5365	44106	#SUP:	16
4634	44106	#SUP:	16
576	44106	#SUP:	16
44106	137961	#SUP:	17
44106	125027	#SUP:	17
44106	124808	#SUP:	17
44106	108974	#SUP:	17
44106	97915	#SUP:	17
44106	63071	#SUP:	17
44106	52552	#SUP:	17
44106	48860	#SUP:	17
34026	44106	#SUP:	17
19661	44106	#SUP:	17
18898	44106	#SUP:	17
18263	44106	#SUP:	17
18190	44106	#SUP:	17
16691	44106	#SUP:	17
11227	44106	#SUP:	17
10735	44106	#SUP:	17
9562	44106	#SUP:	17
8743	44106	#SUP:	17
6427	44106	#SUP:	17
6046	44106	#SUP:	17
4888	44106	#SUP:	17
4806	44106	#SUP:	17
4705	44106	#SUP:	17
4676	44106	#SUP:	17
4632	44106	#SUP:	17
3760	44106	#SUP:	17
3476	44106	#SUP:	17
3273	44106	#SUP:	17
2729	44106	#SUP:	17
2486	44106	#SUP:	17
2101	44106	#SUP:	17
1488	44106	#SUP:	17
635	44106	#SUP:	17
491	44106	#SUP:	17
446	44106	#SUP:	17
401	44106	#SUP:	17
267	44106	#SUP:	17
2159	42473	#SUP:	18
18615	42385	#SUP:	13
34122	34287	#SUP:	14
32399	32922	#SUP:	14
4535	23280	#SUP:	18
10681	23280	#SUP:	19
5097	22896	#SUP:	14
19248	108464	#SUP:	13
18033	39005	#SUP:	13
2241	14903	#SUP:	14
13483	24218	#SUP:	17
216	13449	#SUP:	14
6613	9777	#SUP:	16
9038	12417	#SUP:	14
2660	6287	#SUP:	13
5273	12035	#SUP:	17
19470	196578	#SUP:	19
124896	180857	#SUP:	14
119841	179657	#SUP:	14
113591	177865	#SUP:	14
113232	177738	#SUP:	16
109236	169950	#SUP:	14
167003	167005	#SUP:	15
83721	162533	#SUP:	16
160519	189974	#SUP:	14
687	159491	#SUP:	19
159490	159491	#SUP:	20
687	159490	#SUP:	18
76302	159364	#SUP:	20
4686	158081	#SUP:	13
69223	156319	#SUP:	15
151356	162524	#SUP:	15
18916	149004	#SUP:	14
137550	184350	#SUP:	17
3486	131634	#SUP:	13
126448	126449	#SUP:	18
121460	179156	#SUP:	14
117771	117772	#SUP:	15
105758	117425	#SUP:	14
108228	108229	#SUP:	16
106041	106046	#SUP:	17
17839	105678	#SUP:	15
105294	105462	#SUP:	14
103447	149028	#SUP:	14
102519	102520	#SUP:	14
16435	99680	#SUP:	13
14873	98675	#SUP:	13
95923	95954	#SUP:	13
40817	89603	#SUP:	13
28232	85585	#SUP:	17
82830	82831	#SUP:	20
31903	79287	#SUP:	15
69989	79278	#SUP:	15
73888	113638	#SUP:	14
6461	72867	#SUP:	13
4804	72867	#SUP:	14
3012	72867	#SUP:	15
6038	72867	#SUP:	16
6453	72867	#SUP:	18
19096	70563	#SUP:	13
3756	70563	#SUP:	15
2241	67711	#SUP:	14
6240	65201	#SUP:	13
19404	63534	#SUP:	16
55195	59712	#SUP:	15
1671	59712	#SUP:	20
2159	59505	#SUP:	20
58155	106216	#SUP:	13
58155	104424	#SUP:	13
1766	56278	#SUP:	17
3756	54065	#SUP:	13
2810	54065	#SUP:	13
7464	53677	#SUP:	13
4985	52935	#SUP:	14
52558	52559	#SUP:	17
18612	51080	#SUP:	14
48916	122224	#SUP:	14
8211	42440	#SUP:	15
3328	36078	#SUP:	13
522	34811	#SUP:	17
1120	34545	#SUP:	15
11081	34274	#SUP:	15
32630	110214	#SUP:	13
4546	32534	#SUP:	17
3756	30386	#SUP:	13
4794	30386	#SUP:	14
3756	29145	#SUP:	14
19096	29145	#SUP:	17
786	26121	#SUP:	14
375	24816	#SUP:	14
2810	24088	#SUP:	14
3756	24088	#SUP:	15
4794	24088	#SUP:	16
24072	115978	#SUP:	18
22601	22602	#SUP:	15
244	22270	#SUP:	18
4543	21694	#SUP:	18
14946	17237	#SUP:	15
5717	13335	#SUP:	13
3756	10485	#SUP:	13
211	10485	#SUP:	13
486	10485	#SUP:	14
4989	9700	#SUP:	13
8061	36640	#SUP:	18
5008	99828	#SUP:	16
5008	25159	#SUP:	19
2741	2743	#SUP:	17
1717	19096	#SUP:	13
19490	195707	#SUP:	16
158371	185329	#SUP:	20
121719	180099	#SUP:	19
2727	178772	#SUP:	14
96311	169083	#SUP:	14
96287	169063	#SUP:	13
18916	164131	#SUP:	13
6027	159325	#SUP:	13
6038	159325	#SUP:	19
10393	158420	#SUP:	13
104525	153665	#SUP:	13
21393	153665	#SUP:	13
130906	151700	#SUP:	16
59554	151096	#SUP:	16
2159	151035	#SUP:	13
58516	150557	#SUP:	13
3412	150557	#SUP:	14
117349	150325	#SUP:	15
124081	144667	#SUP:	14
135866	183930	#SUP:	16
133704	142661	#SUP:	14
4730	133330	#SUP:	13
132243	132452	#SUP:	13
38741	124526	#SUP:	19
120961	179917	#SUP:	19
119904	119906	#SUP:	16
116243	116247	#SUP:	16
111486	111487	#SUP:	14
109656	109666	#SUP:	14
109656	109657	#SUP:	16
108354	108357	#SUP:	15
19083	108127	#SUP:	16
108127	108129	#SUP:	18
2363	108034	#SUP:	19
38121	103552	#SUP:	14
102308	102309	#SUP:	16
57751	102309	#SUP:	16
57752	102309	#SUP:	17
83601	100746	#SUP:	15
14858	98608	#SUP:	13
14843	98574	#SUP:	19
14592	97871	#SUP:	13
16936	97003	#SUP:	16
1251	96732	#SUP:	13
19947	93738	#SUP:	14
49147	88031	#SUP:	13
86577	117729	#SUP:	14
11225	83853	#SUP:	13
82934	82937	#SUP:	17
170	78032	#SUP:	13
2049	77396	#SUP:	15
77349	99381	#SUP:	17
19096	76145	#SUP:	14
3756	76145	#SUP:	15
74227	158635	#SUP:	18
55175	71335	#SUP:	17
71153	122357	#SUP:	18
70825	70835	#SUP:	16
70683	77758	#SUP:	14
3415	67358	#SUP:	18
3313	67104	#SUP:	13
584	66283	#SUP:	13
65325	66283	#SUP:	14
1568	66283	#SUP:	20
2738	65428	#SUP:	15
40100	61940	#SUP:	14
6894	60161	#SUP:	14
18916	59836	#SUP:	13
2159	59443	#SUP:	16
1820	57273	#SUP:	16
18916	56685	#SUP:	13
5413	55558	#SUP:	13
490	55558	#SUP:	13
3756	55558	#SUP:	15
19096	55558	#SUP:	16
4794	55558	#SUP:	16
1684	55387	#SUP:	17
55189	55193	#SUP:	19
52828	52829	#SUP:	17
1446	51439	#SUP:	18
49972	139616	#SUP:	14
47774	58208	#SUP:	15
2890	47609	#SUP:	14
47609	62616	#SUP:	16
1970	47271	#SUP:	15
45980	138738	#SUP:	13
337	44518	#SUP:	13
486	44518	#SUP:	14
41846	41862	#SUP:	15
819	41161	#SUP:	14
38419	44331	#SUP:	16
4914	35234	#SUP:	14
4794	34994	#SUP:	13
588	34994	#SUP:	13
19096	34994	#SUP:	14
3756	34994	#SUP:	14
4888	34106	#SUP:	13
3165	33380	#SUP:	13
12876	33380	#SUP:	14
27819	48117	#SUP:	15
27119	42728	#SUP:	14
26619	90800	#SUP:	14
3003	25443	#SUP:	14
332	25443	#SUP:	15
25443	106566	#SUP:	19
4496	25435	#SUP:	14
111	24794	#SUP:	15
534	24330	#SUP:	14
4785	23786	#SUP:	13
23075	101734	#SUP:	19
23045	37371	#SUP:	14
22835	33697	#SUP:	15
20804	103712	#SUP:	17
17624	57730	#SUP:	17
15171	95021	#SUP:	13
4879	15003	#SUP:	13
5504	9859	#SUP:	13
4794	9859	#SUP:	13
4989	9652	#SUP:	15
7016	12788	#SUP:	14
4531	7016	#SUP:	18
5888	19096	#SUP:	14
2758	4562	#SUP:	15
4407	5802	#SUP:	14
753	3050	#SUP:	21
2426	48894	#SUP:	16
176197	193266	#SUP:	17
78847	189926	#SUP:	14
14406	184925	#SUP:	13
657	184925	#SUP:	13
139442	184925	#SUP:	19
132708	183056	#SUP:	22
118957	179422	#SUP:	13
2657	178196	#SUP:	13
111120	178196	#SUP:	16
114223	178029	#SUP:	13
114057	177986	#SUP:	13
111933	177234	#SUP:	15
109830	176281	#SUP:	16
174646	174647	#SUP:	15
103787	173491	#SUP:	13
18916	172843	#SUP:	13
149898	152670	#SUP:	16
152642	152643	#SUP:	18
19709	151648	#SUP:	14
4794	150643	#SUP:	13
3756	150643	#SUP:	13
588	150643	#SUP:	13
119448	150061	#SUP:	14
19490	147201	#SUP:	14
54735	146759	#SUP:	15
145382	150483	#SUP:	21
60007	144747	#SUP:	15
19768	144442	#SUP:	14
49398	142920	#SUP:	13
141276	141277	#SUP:	14
10588	139975	#SUP:	13
118531	135349	#SUP:	13
444	135349	#SUP:	13
100138	135349	#SUP:	20
2361	135349	#SUP:	20
134126	134133	#SUP:	14
3580	134095	#SUP:	16
38199	130010	#SUP:	16
128916	179156	#SUP:	14
89749	126334	#SUP:	15
620	121570	#SUP:	13
12835	121570	#SUP:	14
2049	121570	#SUP:	16
2428	121570	#SUP:	17
109589	120616	#SUP:	13
28179	120616	#SUP:	14
6038	116118	#SUP:	13
110405	110407	#SUP:	17
19574	109039	#SUP:	20
19174	108366	#SUP:	16
20425	108214	#SUP:	14
44102	107603	#SUP:	19
107602	107603	#SUP:	23
18815	107603	#SUP:	23
2758	107603	#SUP:	23
104048	104049	#SUP:	17
18916	103371	#SUP:	13
16936	103371	#SUP:	17
18004	101716	#SUP:	14
100415	100417	#SUP:	13
28417	97908	#SUP:	13
1251	96849	#SUP:	14
4804	95171	#SUP:	14
3012	95171	#SUP:	15
13029	94618	#SUP:	17
10700	89061	#SUP:	21
46780	87482	#SUP:	14
9085	85263	#SUP:	17
1010	85210	#SUP:	14
84254	179156	#SUP:	13
9410	83083	#SUP:	13
18898	82970	#SUP:	13
468	82970	#SUP:	13
956	82970	#SUP:	14
1010	78423	#SUP:	13
3813	78423	#SUP:	14
18830	78423	#SUP:	15
6252	78120	#SUP:	14
75013	77807	#SUP:	16
5882	77433	#SUP:	14
75811	75812	#SUP:	14
1251	74154	#SUP:	14
73308	89767	#SUP:	13
19709	72417	#SUP:	13
70945	115450	#SUP:	13
70707	123168	#SUP:	13
14860	70707	#SUP:	13
3446	70707	#SUP:	13
70707	119448	#SUP:	15
10769	70707	#SUP:	15
3336	70707	#SUP:	15
170	70707	#SUP:	16
67848	151507	#SUP:	20
3360	67201	#SUP:	23
10367	66731	#SUP:	13
3295	64966	#SUP:	14
2685	64547	#SUP:	13
3228	64547	#SUP:	14
2356	63755	#SUP:	13
32424	62616	#SUP:	13
2890	62616	#SUP:	14
12666	59211	#SUP:	20
1766	56262	#SUP:	13
55177	55179	#SUP:	13
1019	54486	#SUP:	15
18916	54475	#SUP:	17
52990	52995	#SUP:	18
4535	52818	#SUP:	13
37059	48861	#SUP:	14
1394	47976	#SUP:	14
1200	47852	#SUP:	23
1059	44041	#SUP:	13
976	42926	#SUP:	13
41528	49304	#SUP:	16
41528	49300	#SUP:	16
921	41267	#SUP:	14
832	41239	#SUP:	20
576	36690	#SUP:	15
13707	33396	#SUP:	17
17765	33283	#SUP:	13
3742	33283	#SUP:	13
1174	33283	#SUP:	13
956	33283	#SUP:	13
819	33283	#SUP:	13
401	33283	#SUP:	16
32954	34223	#SUP:	13
2685	32954	#SUP:	13
1759	32954	#SUP:	13
3228	32954	#SUP:	14
5177	31702	#SUP:	15
5717	31604	#SUP:	13
10837	31604	#SUP:	14
1922	31604	#SUP:	15
3756	30416	#SUP:	14
588	29159	#SUP:	13
4794	28907	#SUP:	13
3756	28907	#SUP:	14
19947	28505	#SUP:	17
27999	49840	#SUP:	16
408	25445	#SUP:	15
4994	25233	#SUP:	14
24181	119026	#SUP:	13
24181	48860	#SUP:	13
22432	24181	#SUP:	13
3336	24181	#SUP:	13
3295	24181	#SUP:	13
1630	24181	#SUP:	14
5504	23111	#SUP:	13
486	22844	#SUP:	13
21096	60007	#SUP:	18
4902	18669	#SUP:	14
578	18669	#SUP:	14
111	18669	#SUP:	15
16069	101354	#SUP:	13
14602	24283	#SUP:	13
13738	14404	#SUP:	15
6038	13519	#SUP:	13
819	11141	#SUP:	17
8875	84906	#SUP:	13
535	8357	#SUP:	14
401	7902	#SUP:	13
7731	27113	#SUP:	16
4794	5758	#SUP:	13
2810	5758	#SUP:	13
2241	5758	#SUP:	13
476	5050	#SUP:	16
1198	4142	#SUP:	14
2928	66031	#SUP:	21
2089	8404	#SUP:	19
18850	196193	#SUP:	13
176207	193270	#SUP:	19
141226	185522	#SUP:	14
109617	182534	#SUP:	14
129894	182081	#SUP:	16
7610	180396	#SUP:	13
177914	177915	#SUP:	21
108057	175530	#SUP:	13
89927	166213	#SUP:	18
146881	164341	#SUP:	13
79166	160520	#SUP:	13
60978	152035	#SUP:	23
60771	151885	#SUP:	13
2159	151037	#SUP:	14
56175	148411	#SUP:	19
146597	186826	#SUP:	17
7023	142613	#SUP:	16
48758	142325	#SUP:	17
53312	141050	#SUP:	16
16936	139525	#SUP:	13
18916	139525	#SUP:	16
137727	138676	#SUP:	15
87951	138455	#SUP:	15
4496	138426	#SUP:	13
1010	138426	#SUP:	13
32483	138426	#SUP:	14
24341	138426	#SUP:	14
8444	138426	#SUP:	14
2252	138426	#SUP:	14
100	138426	#SUP:	14
49383	138426	#SUP:	15
33094	138426	#SUP:	15
906	138426	#SUP:	15
905	138426	#SUP:	15
138426	158911	#SUP:	17
402	137992	#SUP:	13
6038	137992	#SUP:	16
126050	137693	#SUP:	13
443	137693	#SUP:	13
133085	183154	#SUP:	15
10904	132539	#SUP:	13
39384	131860	#SUP:	24
1766	129907	#SUP:	14
1256	128721	#SUP:	15
3813	128265	#SUP:	13
3412	128265	#SUP:	13
35487	127933	#SUP:	14
11097	126704	#SUP:	13
124004	124005	#SUP:	13
29406	121710	#SUP:	15
27779	120217	#SUP:	22
8480	119788	#SUP:	14
27304	119788	#SUP:	18
116956	129383	#SUP:	17
2100	114620	#SUP:	18
113718	149401	#SUP:	13
21154	112192	#SUP:	15
41996	111817	#SUP:	14
109784	109785	#SUP:	15
108666	108667	#SUP:	16
19298	108562	#SUP:	13
39028	107321	#SUP:	15
18735	107299	#SUP:	15
18916	105714	#SUP:	13
105381	109090	#SUP:	13
103396	104917	#SUP:	15
12679	104395	#SUP:	14
17387	104395	#SUP:	21
17149	103915	#SUP:	13
16759	102925	#SUP:	22
97776	106819	#SUP:	19
93558	93560	#SUP:	13
1010	93559	#SUP:	15
17354	90719	#SUP:	13
86888	109236	#SUP:	13
83082	126050	#SUP:	14
443	83082	#SUP:	14
1725	81995	#SUP:	13
18415	79424	#SUP:	14
4929	76849	#SUP:	14
1759	76849	#SUP:	16
48895	75384	#SUP:	13
10511	75384	#SUP:	14
3446	75384	#SUP:	15
73129	105328	#SUP:	13
4510	72178	#SUP:	19
4900	70983	#SUP:	14
4785	70983	#SUP:	14
70510	107527	#SUP:	13
3438	67409	#SUP:	13
3376	67245	#SUP:	20
5057	66641	#SUP:	21
65000	65001	#SUP:	20
2398	64021	#SUP:	16
63181	103712	#SUP:	13
61030	61033	#SUP:	13
35202	58538	#SUP:	15
55929	55931	#SUP:	16
55623	55626	#SUP:	15
8363	54842	#SUP:	21
28561	54254	#SUP:	14
1416	50593	#SUP:	16
42142	49429	#SUP:	14
1394	47979	#SUP:	14
1200	47845	#SUP:	24
46663	46664	#SUP:	13
46385	108920	#SUP:	17
38032	45326	#SUP:	13
18987	45326	#SUP:	13
18584	45326	#SUP:	13
6153	45326	#SUP:	13
6152	45326	#SUP:	13
6113	45326	#SUP:	13
5734	45326	#SUP:	13
5576	45326	#SUP:	13
2810	45326	#SUP:	13
2704	45326	#SUP:	13
1745	45326	#SUP:	13
900	45326	#SUP:	13
819	45326	#SUP:	13
786	45326	#SUP:	13
776	45326	#SUP:	13
560	45326	#SUP:	13
446	45326	#SUP:	13
131	45326	#SUP:	13
45326	48860	#SUP:	14
11295	45326	#SUP:	14
3756	45326	#SUP:	14
3682	45326	#SUP:	14
3396	45326	#SUP:	14
3395	45326	#SUP:	14
3328	45326	#SUP:	14
138	45326	#SUP:	14
18898	45326	#SUP:	15
3337	45326	#SUP:	15
22	45326	#SUP:	15
1119	44897	#SUP:	15
13382	44227	#SUP:	15
2714	42689	#SUP:	14
39742	42418	#SUP:	14
1384	39938	#SUP:	16
734	39322	#SUP:	15
39239	131733	#SUP:	14
7233	38792	#SUP:	14
28873	38792	#SUP:	18
618	38147	#SUP:	19
3667	37579	#SUP:	14
35212	46969	#SUP:	13
3003	35212	#SUP:	13
2197	35212	#SUP:	13
457	35212	#SUP:	13
111	35212	#SUP:	13
3236	35212	#SUP:	14
1274	35212	#SUP:	15
3236	32688	#SUP:	13
3129	32688	#SUP:	13
3003	32688	#SUP:	13
1351	32688	#SUP:	18
1180	31468	#SUP:	13
4797	31468	#SUP:	14
30991	125243	#SUP:	15
27411	119934	#SUP:	23
4994	26786	#SUP:	14
6156	25971	#SUP:	13
6233	25687	#SUP:	13
1741	24781	#SUP:	15
1948	24781	#SUP:	17
7290	23525	#SUP:	13
5145	23525	#SUP:	15
23477	28860	#SUP:	14
10811	23181	#SUP:	14
10832	23181	#SUP:	16
4318	22177	#SUP:	18
2275	22170	#SUP:	13
22170	27926	#SUP:	14
976	22170	#SUP:	14
657	22170	#SUP:	14
4936	22170	#SUP:	16
21171	80754	#SUP:	13
21171	48088	#SUP:	13
21171	40094	#SUP:	13
21171	35669	#SUP:	13
21171	33563	#SUP:	13
18898	21171	#SUP:	13
11067	21171	#SUP:	13
5355	21171	#SUP:	13
3499	21171	#SUP:	13
3439	21171	#SUP:	13
3260	21171	#SUP:	13
1948	21171	#SUP:	13
1542	21171	#SUP:	13
1416	21171	#SUP:	13
1414	21171	#SUP:	13
956	21171	#SUP:	13
2882	21171	#SUP:	14
21050	106584	#SUP:	16
20675	111188	#SUP:	13
18898	19534	#SUP:	13
16691	19534	#SUP:	13
10735	19534	#SUP:	13
401	19534	#SUP:	13
3756	18614	#SUP:	13
588	18614	#SUP:	13
211	18614	#SUP:	13
18614	19096	#SUP:	14
2714	18304	#SUP:	13
15971	101115	#SUP:	13
401	13292	#SUP:	13
11303	90808	#SUP:	21
6616	10657	#SUP:	13
6616	10681	#SUP:	14
4633	6616	#SUP:	14
4535	6616	#SUP:	14
6616	10683	#SUP:	15
6310	6321	#SUP:	13
489	5587	#SUP:	13
5587	36936	#SUP:	15
130	5587	#SUP:	15
4815	5587	#SUP:	17
4163	4560	#SUP:	13
4163	6299	#SUP:	16
4163	6520	#SUP:	17
2377	6038	#SUP:	14
1325	3444	#SUP:	14
1249	3742	#SUP:	13
819	1249	#SUP:	15
1206	3012	#SUP:	15
1065	44082	#SUP:	13
103898	192423	#SUP:	14
19490	191774	#SUP:	15
148274	187333	#SUP:	14
18638	186983	#SUP:	13
43331	180787	#SUP:	13
731	180787	#SUP:	13
49386	180787	#SUP:	16
49383	180787	#SUP:	17
124569	180787	#SUP:	18
3412	180787	#SUP:	23
121654	180082	#SUP:	13
33185	179209	#SUP:	17
19490	179007	#SUP:	17
116242	178626	#SUP:	14
