2	4478
2	4669
2	4775
2	4815
2	4819
2	4820
2	4855
2	4864
2	4906
2	4914
2	5007
2	5433
2	5504
2	5526
2	5604
2	5611
2	5617
2	5634
2	5842
2	5843
2	5847
2	6108
2	6195
2	6205
2	6207
2	6220
2	6278
2	6323
2	6566
2	8330
2	8430
2	8539
2	8540
2	8546
2	8555
2	8588
2	8668
2	8706
2	8922
2	9204
2	10446
2	10459
2	10468
2	10508
2	10513
2	10764
2	10859
2	11019
2	11151
2	11160
2	11351
2	11352
2	14930
2	15281
2	18584
2	18748
2	19294
2	19401
2	19809
2	22945
2	22946
2	24406
2	27369
2	27391
2	27725
2	28448
2	28685
2	29348
2	29480
2	30157
2	30969
2	33024
2	33303
2	36546
2	38228
2	39034
2	39048
2	39414
2	39813
2	41069
2	43981
2	44538
2	48860
2	48887
2	48892
2	49573
2	50290
2	52201
2	58691
2	60986
2	63445
2	65841
2	69701
2	70292
2	72828
2	76319
2	82014
2	90808
2	90838
2	102397
2	110566
2	111120
2	113693
2	116441
2	117761
2	119172
2	119902
2	120286
2	124426
2	125449
2	129928
2	132469
2	158267
2	158998
4	53
4	124
4	130
4	191
4	222
4	234
4	457
4	472
4	1174
4	2355
4	2679
4	3425
4	3440
4	3463
4	3531
4	3539
4	3540
4	4302
4	4368
4	4466
4	4815
4	4855
4	10467
4	12788
7	22
7	52
7	77
7	116
7	131
7	138
7	141
7	148
7	242
7	267
7	312
7	335
7	337
7	350
7	401
7	436
7	446
7	456
7	468
7	486
7	515
7	521
7	535
7	557
7	559
7	573
7	588
7	776
7	786
7	819
7	956
7	1107
7	1174
7	1201
7	1773
7	1922
7	2029
7	2141
7	2278
7	2319
7	2704
7	2810
7	3002
7	3206
7	3273
7	3328
7	3667
7	3682
7	3742
7	3756
7	3769
7	4103
7	4165
7	4216
7	4229
7	4792
7	4794
7	4867
7	4904
7	5235
7	5236
7	5663
7	5717
7	5722
7	5732
7	5734
7	5736
7	5764
7	6116
7	6122
7	6134
7	6152
7	6153
7	6156
7	6248
7	10152
7	10812
7	10837
7	11053
7	11143
7	11295
7	11298
7	11361
7	15249
7	18898
7	18987
7	19096
7	19404
7	22531
7	32888
7	33308
7	111138
7	111139
9	10
9	392
9	4279
9	5164
9	112220
10	5164
13	29
13	111
13	786
13	1174
13	1351
13	1813
13	1845
13	2218
13	2615
13	2905
13	3003
13	3082
13	3233
13	3236
13	3245
13	3252
13	3426
13	3454
13	3505
13	4318
13	4669
13	4923
13	4954
13	4989
13	5831
13	6549
13	11009
13	11850
13	12876
13	13752
13	14722
13	14843
13	17079
13	17904
13	18584
13	19474
13	19897
13	20091
13	20899
13	28450
13	29492
13	33602
13	34027
13	34052
13	34848
13	36314
13	37952
13	39482
13	41069
13	43166
13	44063
13	44538
13	48860
13	49624
13	66616
13	66923
13	67449
13	70826
13	74145
13	90377
13	103772
13	108342
13	117932
13	118610
13	121109
13	121374
13	121794
13	123145
13	125987
13	126159
13	126646
13	128177
13	129103
13	136808
13	139345
13	154353
13	157721
13	161330
15	22
15	54
15	111
15	124
15	312
15	332
15	446
15	457
15	476
15	486
15	510
15	578
15	1174
15	1274
15	2798
15	3003
15	3129
15	3165
15	3236
15	4368
15	4517
15	6156
15	6424
15	18584
15	48860
17	1591
18	2413
18	19510
18	20011
19	22
19	32
19	52
19	54
19	66
19	77
19	98
19	112
19	116
19	121
19	125
19	131
19	135
19	138
19	141
19	143
19	148
19	153
19	156
19	197
19	203
19	211
19	213
19	227
19	242
19	256
19	267
19	312
19	313
19	335
19	337
19	350
19	375
19	401
19	419
19	428
19	434
19	436
19	446
19	456
19	468
19	471
19	476
19	486
19	490
19	494
19	510
19	515
19	521
19	531
19	533
19	535
19	539
19	547
19	559
19	573
19	588
19	786
19	819
19	956
19	1108
19	1174
19	1198
19	1201
19	1388
19	1405
19	1773
19	1922
19	2141
19	2241
19	2278
19	2319
19	2489
19	2704
19	2721
19	2754
19	2810
19	2899
19	3002
19	3018
19	3021
19	3205
19	3206
19	3273
19	3328
19	3383
19	3426
19	3559
19	3574
19	3584
19	3617
19	3631
19	3667
19	3675
19	3682
19	3703
19	3736
19	3742
19	3745
19	3756
19	3769
19	3800
19	3806
19	3817
19	3824
19	3870
19	3888
19	3914
19	3985
19	4057
19	4103
19	4117
19	4151
19	4153
19	4165
19	4185
19	4210
19	4216
19	4226
19	4318
19	4319
19	4487
19	4598
19	4620
19	4626
19	4627
19	4676
19	4678
19	4743
19	4756
19	4788
19	4792
19	4794
19	4804
19	4806
19	4867
19	4879
19	4904
19	4936
19	4969
19	4989
19	5146
19	5200
19	5219
19	5230
19	5235
19	5236
19	5237
19	5243
19	5244
19	5268
19	5277
19	5504
19	5663
19	5667
19	5677
19	5717
19	5732
19	5736
19	5739
19	5764
19	5812
19	5837
19	5845
19	6075
19	6116
19	6120
19	6125
19	6139
19	6152
19	6153
19	6155
19	6156
19	6248
19	6264
19	6296
19	6581
19	6739
19	8154
19	8692
19	8741
19	8752
19	10158
19	10176
19	10248
19	10282
19	10283
19	10557
19	10812
19	10820
19	10833
19	10837
19	11053
19	11060
19	11096
19	11097
19	11143
19	11206
19	11220
19	11243
19	11298
19	11361
19	11601
19	12033
19	12898
19	14446
19	15249
19	15324
19	18898
19	19061
19	19096
19	19404
19	20104
19	22531
19	24709
19	26631
19	29242
19	29862
19	29986
19	31650
19	32888
19	33267
19	33308
19	34871
19	36530
19	38216
19	39703
19	44371
19	51234
19	95021
19	95886
19	97375
19	111138
19	128707
22	32
22	35
22	41
22	52
22	54
22	62
22	66
22	77
22	81
22	83
22	85
22	88
22	89
22	91
22	92
22	96
22	97
22	98
22	106
22	111
22	112
22	116
22	121
22	124
22	125
22	131
22	133
22	135
22	138
22	141
22	143
22	148
22	153
22	156
22	158
22	163
22	170
22	172
22	180
22	182
22	190
22	197
22	203
22	204
22	209
22	211
22	213
22	223
22	226
22	237
22	242
22	243
22	252
22	256
22	266
22	267
22	268
22	275
22	282
22	290
22	297
22	303
22	312
22	313
22	319
22	323
22	332
22	334
22	335
22	336
22	337
22	342
22	347
22	350
22	363
22	375
22	376
22	378
22	401
22	412
22	419
22	428
22	430
22	434
22	436
22	437
22	439
22	442
22	444
22	446
22	452
22	456
22	457
22	460
22	468
22	471
22	476
22	483
22	486
22	490
22	492
22	494
22	495
22	498
22	503
22	510
22	515
22	521
22	523
22	525
22	526
22	527
22	528
22	531
22	533
22	535
22	537
22	539
22	547
22	556
22	557
22	559
22	560
22	562
22	568
22	569
22	573
22	574
22	576
22	577
22	578
22	587
22	588
22	590
22	592
22	605
22	607
22	638
22	682
22	703
22	718
22	730
22	776
22	786
22	819
22	842
22	868
22	900
22	914
22	931
22	956
22	974
22	991
22	1044
22	1107
22	1108
22	1174
22	1198
22	1201
22	1255
22	1269
22	1274
22	1336
22	1358
22	1388
22	1400
22	1405
22	1409
22	1414
22	1416
22	1432
22	1522
22	1537
22	1543
22	1546
22	1594
22	1642
22	1651
22	1674
22	1711
22	1745
22	1759
22	1768
22	1773
22	1777
22	1800
22	1805
22	1810
22	1922
22	1940
22	1973
22	1985
22	1999
22	2028
22	2029
22	2065
22	2080
22	2081
22	2082
22	2105
22	2141
22	2197
22	2241
22	2242
22	2255
22	2277
22	2278
22	2291
22	2306
22	2319
22	2357
22	2434
22	2439
22	2489
22	2545
22	2659
22	2676
22	2702
22	2704
22	2745
22	2754
22	2755
22	2798
22	2800
22	2805
22	2810
22	2859
22	2861
22	2870
22	2899
22	2947
22	2960
22	2964
22	3002
22	3003
22	3011
22	3018
22	3021
22	3030
22	3053
22	3086
22	3121
22	3129
22	3138
22	3145
22	3155
22	3165
22	3205
22	3206
22	3225
22	3229
22	3236
22	3273
22	3279
22	3328
22	3337
22	3344
22	3359
22	3372
22	3376
22	3380
22	3383
22	3395
22	3396
22	3399
22	3400
22	3426
22	3440
22	3444
22	3457
22	3469
22	3480
22	3485
22	3490
22	3529
22	3559
22	3563
22	3574
22	3584
22	3587
22	3590
22	3602
22	3613
22	3617
22	3623
22	3631
22	3667
22	3668
22	3675
22	3682
22	3684
22	3697
22	3698
22	3703
22	3711
22	3715
22	3733
22	3736
22	3742
22	3754
22	3756
22	3762
22	3769
22	3774
22	3776
22	3800
22	3806
22	3817
22	3819
22	3824
22	3842
22	3865
22	3870
22	3888
22	3895
22	3903
22	3908
22	3930
22	3933
22	3965
22	3973
22	3978
22	3985
22	3988
22	3999
22	4045
22	4055
22	4057
22	4076
22	4078
22	4084
22	4092
22	4098
22	4103
22	4117
22	4151
22	4153
22	4165
22	4176
22	4185
22	4195
22	4210
22	4211
22	4216
22	4229
22	4299
22	4308
22	4318
22	4319
22	4332
22	4363
22	4370
22	4390
22	4398
22	4406
22	4428
22	4435
22	4447
22	4458
22	4467
22	4485
22	4487
22	4517
22	4523
22	4559
22	4560
22	4584
22	4585
22	4594
22	4595
22	4598
22	4604
22	4626
22	4627
22	4634
22	4636
22	4641
22	4676
22	4678
22	4679
22	4690
22	4726
22	4743
22	4756
22	4771
22	4781
22	4788
22	4792
22	4794
22	4804
22	4806
22	4814
22	4817
22	4826
22	4836
22	4838
22	4840
22	4848
22	4850
22	4858
22	4867
22	4879
22	4890
22	4902
22	4904
22	4907
22	4918
22	4920
22	4922
22	4928
22	4929
22	4936
22	4937
22	4938
22	4943
22	4944
22	4952
22	4955
22	4967
22	4969
22	4972
22	4977
22	4978
22	4982
22	4985
22	4989
22	5001
22	5015
22	5021
22	5049
22	5106
22	5137
22	5145
22	5146
22	5156
22	5192
22	5200
22	5215
22	5219
22	5230
22	5235
22	5236
22	5237
22	5238
22	5243
22	5244
22	5262
22	5267
22	5268
22	5269
22	5270
22	5275
22	5277
22	5284
22	5316
22	5341
22	5355
22	5383
22	5402
22	5430
22	5438
22	5504
22	5554
22	5576
22	5611
22	5627
22	5654
22	5655
22	5663
22	5669
22	5670
22	5674
22	5677
22	5678
22	5683
22	5689
22	5692
22	5701
22	5703
22	5714
22	5716
22	5717
22	5722
22	5729
22	5732
22	5734
22	5735
22	5736
22	5737
22	5738
22	5739
22	5740
22	5751
22	5764
22	5767
22	5770
22	5788
22	5812
22	5819
22	5829
22	5837
22	5845
22	5862
22	5882
22	6110
22	6111
22	6112
22	6113
22	6116
22	6120
22	6122
22	6125
22	6133
22	6134
22	6135
22	6136
22	6138
22	6139
22	6150
22	6152
22	6153
22	6155
22	6156
22	6233
22	6243
22	6248
22	6257
22	6258
22	6296
22	6299
22	6303
22	6311
22	6312
22	6404
22	6424
22	6484
22	6572
22	6598
22	6608
22	6639
22	6739
22	6743
22	6798
22	6860
22	7202
22	7207
22	7291
22	7292
22	7293
22	7334
22	7370
22	7429
22	7466
22	7558
22	7938
22	8042
22	8145
22	8154
22	8341
22	8343
22	8415
22	8493
22	8497
22	8540
22	8626
22	8666
22	8692
22	8703
22	8741
22	8743
22	8752
22	8782
22	8821
22	8822
22	8844
22	8847
22	9024
22	9159
22	9395
22	9629
22	9631
22	9793
22	9794
22	10152
22	10153
22	10158
22	10159
22	10168
22	10171
22	10176
22	10185
22	10190
22	10196
22	10220
22	10233
22	10245
22	10248
22	10282
22	10285
22	10287
22	10290
22	10303
22	10310
22	10368
22	10388
22	10393
22	10433
22	10441
22	10451
22	10459
22	10492
22	10651
22	10811
22	10812
22	10820
22	10823
22	10829
22	10831
22	10832
22	10833
22	10837
22	10974
22	11053
22	11060
22	11092
22	11096
22	11097
22	11143
22	11180
22	11206
22	11220
22	11227
22	11243
22	11295
22	11296
22	11298
22	11321
22	11351
22	11361
22	11372
22	11390
22	11574
22	11601
22	11646
22	11702
22	12033
22	12035
22	12040
22	12050
22	12060
22	12321
22	12333
22	12533
22	12678
22	12719
22	12788
22	12849
22	12876
22	13239
22	13243
22	13309
22	13381
22	13384
22	13394
22	13399
22	13763
22	13772
22	14446
22	14522
22	14814
22	14869
22	14921
22	14961
22	14970
22	15207
22	15249
22	15324
22	15505
22	16221
22	16866
22	16931
22	17207
22	17517
22	17765
22	17803
22	17829
22	17898
22	18190
22	18217
22	18315
22	18341
22	18367
22	18383
22	18504
22	18517
22	18584
22	18898
22	18987
22	19031
22	19061
22	19096
22	19179
22	19228
22	19298
22	19388
22	19404
22	19537
22	19541
22	19544
22	19571
22	19755
22	20104
22	21389
22	22096
22	22098
22	22144
22	22497
22	22500
22	22531
22	22561
22	23202
22	23215
22	23275
22	23426
22	23631
22	23665
22	24008
22	24175
22	24188
22	24230
22	24378
22	24598
22	24673
22	24684
22	24709
22	24951
22	24952
22	24963
22	24966
22	24977
22	24980
22	25188
22	25300
22	25348
22	25716
22	25894
22	26265
22	26317
22	26352
22	26631
22	26663
22	27543
22	27616
22	27918
22	28094
22	28423
22	28817
22	28957
22	28984
22	29068
22	29073
22	29091
22	29242
22	29353
22	29358
22	29783
22	29862
22	30160
22	31445
22	31486
22	31594
22	31642
22	31650
22	31990
22	32332
22	32398
22	32429
22	32434
22	32485
22	32560
22	32683
22	32870
22	32888
22	32900
22	32919
22	33015
22	33086
22	33146
22	33182
22	33308
22	33416
22	33424
22	33428
22	33746
22	33841
22	34003
22	34120
22	34144
22	34216
22	34261
22	34326
22	34343
22	34366
22	34379
22	34841
22	34871
22	34875
22	34911
22	35811
22	36002
22	36046
22	36070
22	36152
22	36193
22	36273
22	36350
22	36530
22	36812
22	36998
22	37371
22	37466
22	37583
22	37724
22	38032
22	38216
22	38406
22	38557
22	38706
22	38878
22	38992
22	39374
22	39396
22	39399
22	39401
22	39405
22	39410
22	39697
22	39701
22	39703
22	39727
22	39834
22	39967
22	40057
22	40151
22	40257
22	41258
22	43395
22	44189
22	44337
22	44439
22	45136
22	45165
22	45326
22	46639
22	47612
22	48555
22	48860
22	48894
22	48954
22	48955
22	49383
22	49387
22	49397
22	49403
22	49911
22	49947
22	49988
22	50397
22	50404
22	50405
22	50424
22	50485
22	51179
22	51220
22	51234
22	51352
22	51663
22	52943
22	53706
22	54324
22	54348
22	55470
22	55585
22	55616
22	55617
22	56292
22	56307
22	59178
22	59179
22	60110
22	60942
22	64921
22	66404
22	66746
22	68488
22	68585
22	68663
22	68803
22	69116
22	69181
22	69182
22	69684
22	69859
22	69894
22	70595
22	71146
22	71182
22	71244
22	71396
22	71524
22	72096
22	72962
22	73272
22	75239
22	76252
22	76360
22	78909
22	79128
22	79131
22	79142
22	81308
22	81701
22	83142
22	83203
22	83397
22	88212
22	90112
22	90303
22	91182
22	95886
22	96782
22	102996
22	104000
22	104357
22	105646
22	105935
22	108999
22	109639
22	109641
22	109821
22	110806
22	111138
22	111139
22	111707
22	112882
22	114054
22	114057
22	114288
22	114817
22	116410
22	116942
22	117018
22	117025
22	118283
22	118561
22	118880
22	119034
22	119171
22	119198
22	119718
22	119785
22	119898
22	122926
22	124208
22	125288
22	125327
22	125328
22	125412
22	125533
22	125536
22	126185
22	127119
22	128116
22	128707
22	129426
22	132898
22	143576
22	146153
22	151486
22	153809
22	155033
22	155120
22	155307
22	156386
22	157146
22	158020
22	165223
22	176146
22	179381
22	180949
25	130
25	753
25	4425
25	4478
25	116441
27	54
27	116
27	141
27	267
27	312
27	401
27	434
27	486
27	515
27	588
27	605
27	819
27	956
27	1174
27	1198
27	1922
27	3328
27	3631
27	3667
27	3682
27	3742
27	3769
27	4103
27	4794
27	5131
27	5663
27	5717
27	5739
27	10176
27	10812
27	10837
27	11097
27	11361
27	18898
27	19404
28	406
28	5160
28	5164
29	31
29	111
29	786
29	956
29	1174
29	1351
29	1813
29	1845
29	2218
29	2615
29	2905
29	3003
29	3082
29	3233
29	3236
29	3252
29	3426
29	3454
29	3505
29	3667
29	4669
29	4923
29	4954
29	6549
29	11850
29	12876
29	13752
29	14722
29	14843
29	17079
29	18584
29	19474
29	20091
29	20899
29	28450
29	29492
29	33602
29	34027
29	34848
29	37952
29	39482
29	41069
29	44063
29	44538
29	49624
29	66616
29	66923
29	67449
29	70826
29	74145
29	90377
29	103772
29	108342
29	117932
29	118610
29	121794
29	123145
29	125987
29	126159
29	126646
29	128177
29	129103
29	136808
29	139345
29	154353
29	161330
31	819
31	956
32	41
32	52
32	54
32	66
32	77
32	88
32	91
32	98
32	112
32	116
32	121
32	131
32	135
32	138
32	141
32	143
32	148
32	153
32	163
32	180
32	203
32	211
32	225
32	242
32	252
32	267
32	268
32	303
32	312
32	313
32	323
32	335
32	336
32	342
32	350
32	375
32	401
32	419
32	434
32	436
32	437
32	446
32	456
32	468
32	471
32	483
32	486
32	495
32	515
32	521
32	533
32	535
32	537
32	539
32	547
32	559
32	573
32	574
32	588
32	605
32	703
32	776
32	786
32	819
32	842
32	956
32	1174
32	1198
32	1432
32	1543
32	1805
32	1922
32	2141
32	2241
32	2278
32	2319
32	2649
32	2704
32	2721
32	2861
32	2899
32	2918
32	3018
32	3021
32	3165
32	3205
32	3273
32	3328
32	3383
32	3426
32	3469
32	3574
32	3584
32	3631
32	3667
32	3675
32	3682
32	3684
32	3742
32	3756
32	3769
32	3776
32	3806
32	3817
32	3819
32	3824
32	3870
32	3888
32	3977
32	3985
32	3988
32	4057
32	4076
32	4078
32	4103
32	4117
32	4151
32	4165
32	4216
32	4756
32	4788
32	4792
32	4794
32	4806
32	4826
32	4867
32	4936
32	4969
32	5106
32	5123
32	5137
32	5139
32	5146
32	5215
32	5219
32	5230
32	5235
32	5244
32	5261
32	5262
32	5264
32	5268
32	5269
32	5430
32	5654
32	5663
32	5667
32	5670
32	5677
32	5678
32	5683
32	5689
32	5714
32	5717
32	5722
32	5729
32	5732
32	5734
32	5736
32	5739
32	5764
32	5767
32	5812
32	5882
32	5958
32	6112
32	6116
32	6119
32	6125
32	6133
32	6134
32	6135
32	6136
32	6139
32	6150
32	6152
32	6153
32	6155
32	6156
32	6248
32	6404
32	6550
32	6739
32	7291
32	7292
32	8343
32	8493
32	8720
32	8723
32	8741
32	8752
32	9793
32	9808
32	10152
32	10168
32	10176
32	10190
32	10220
32	10248
32	10270
32	10282
32	10283
32	10290
32	10557
32	10811
32	10812
32	10820
32	10823
32	10831
32	10832
32	10833
32	10837
32	11053
32	11060
32	11096
32	11097
32	11143
32	11206
32	11220
32	11295
32	11298
32	11361
32	12033
32	12050
32	13243
32	13384
32	14522
32	15324
32	16221
32	16664
32	16931
32	18517
32	18898
32	19096
32	19404
32	19544
32	19571
32	19585
32	21502
32	22096
32	22497
32	22527
32	22531
32	23631
32	24167
32	24188
32	25119
32	25889
32	27918
32	31624
32	32734
32	32870
32	33308
32	33338
32	34172
32	34343
32	36530
32	38557
32	39374
32	41473
32	43525
32	44371
32	48954
32	48955
32	50404
32	50405
32	50485
32	50491
32	51220
32	51234
32	68663
32	69181
32	69685
32	70595
32	83000
32	83142
32	83151
32	88591
32	111138
32	111139
32	119718
32	125288
32	125886
32	126172
32	127197
32	180949
35	54
35	111
35	125
35	226
35	446
35	468
35	475
35	486
35	531
35	592
35	776
35	845
35	877
35	909
35	912
35	947
35	956
35	1067
35	1174
35	1274
35	1316
35	1338
35	1369
35	1398
35	1414
35	1416
35	1542
35	1695
35	1759
35	1922
35	1948
35	1974
35	1977
35	2035
35	2038
35	2341
35	2433
35	2515
35	2579
35	2583
35	2612
35	2619
35	2651
35	2713
35	2715
35	2727
35	2784
35	2798
35	2810
35	2858
35	2882
35	2932
35	3105
35	3129
35	3191
35	3229
35	3260
35	3299
35	3331
35	3359
35	3362
35	3379
35	3386
35	3395
35	3396
35	3418
35	3439
35	3476
35	3480
35	3499
35	3615
35	3631
35	3697
35	3759
35	3838
35	3888
35	3910
35	3935
35	3944
35	4140
35	4494
35	4632
35	4634
35	4647
35	4657
35	4678
35	4687
35	4688
35	4690
35	4699
35	4702
35	4703
35	4735
35	4761
35	4781
35	4792
35	4797
35	4804
35	4806
35	4890
35	4902
35	4920
35	4929
35	5204
35	5267
35	5355
35	5364
35	6155
35	6156
35	7135
35	8075
35	8091
35	8119
35	8472
35	10282
35	10433
35	10833
35	11019
35	11067
35	11227
35	11365
35	11769
35	12321
35	12729
35	12756
35	13353
35	14446
35	15614
35	16776
35	16802
35	17203
35	17354
35	18412
35	18898
35	18993
35	19208
35	19288
35	19459
35	19661
35	22608
35	24266
35	33072
35	33297
35	33372
35	33491
35	33563
35	33661
35	33769
35	34156
35	35669
35	36070
35	36185
35	36879
35	37653
35	40094
35	41643
35	41929
35	41931
35	43734
35	43958
35	44256
35	44306
35	44356
35	44392
35	48088
35	48860
35	49500
35	53706
35	59042
35	66038
35	66746
35	66786
35	68916
35	69407
35	69619
35	80754
35	80755
35	82974
35	82981
35	85204
35	93794
35	99930
35	106880
35	107225
35	108549
35	116061
35	125027
35	126921
35	128854
35	129643
35	138071
41	52
41	54
41	66
41	77
41	88
41	91
41	97
41	98
41	112
41	116
41	131
41	138
41	141
41	143
41	148
41	153
41	156
41	163
41	180
41	203
41	209
41	211
41	212
41	225
41	242
41	252
41	266
41	267
41	268
41	303
41	312
41	323
41	334
41	335
41	336
41	337
41	350
41	401
41	419
41	428
41	434
41	436
41	437
41	446
41	452
41	456
41	468
41	471
41	483
41	486
41	490
41	510
41	515
41	521
41	533
41	535
41	539
41	557
41	559
41	573
41	574
41	582
41	588
41	605
41	654
41	703
41	730
41	750
41	776
41	786
41	819
41	842
41	956
41	975
41	1163
41	1174
41	1198
41	1256
41	1432
41	1499
41	1694
41	1745
41	1773
41	1805
41	1922
41	2141
41	2241
41	2278
41	2319
41	2344
41	2638
41	2704
41	2800
41	2810
41	2861
41	2899
41	3003
41	3018
41	3021
41	3070
41	3138
41	3155
41	3205
41	3206
41	3236
41	3252
41	3273
41	3328
41	3337
41	3353
41	3383
41	3425
41	3426
41	3457
41	3469
41	3499
41	3574
41	3584
41	3587
41	3631
41	3667
41	3675
41	3682
41	3703
41	3733
41	3736
41	3742
41	3756
41	3762
41	3769
41	3776
41	3806
41	3817
41	3819
41	3824
41	3842
41	3843
41	3865
41	3870
41	3908
41	3965
41	3977
41	3985
41	3988
41	4076
41	4092
41	4103
41	4117
41	4165
41	4216
41	4756
41	4764
41	4792
41	4794
41	4826
41	4867
41	4904
41	4929
41	4969
41	5123
41	5137
41	5146
41	5200
41	5215
41	5219
41	5235
41	5236
41	5244
41	5262
41	5264
41	5268
41	5270
41	5654
41	5655
41	5663
41	5664
41	5667
41	5670
41	5675
41	5677
41	5678
41	5683
41	5689
41	5692
41	5703
41	5714
41	5717
41	5722
41	5726
41	5729
41	5732
41	5734
41	5735
41	5736
41	5737
41	5738
41	5739
41	5745
41	5748
41	5751
41	5764
41	5767
41	5770
41	5829
41	5882
41	6113
41	6116
41	6119
41	6125
41	6133
41	6135
41	6139
41	6150
41	6152
41	6153
41	6155
41	6156
41	6159
41	6248
41	6484
41	7291
41	7292
41	7558
41	8343
41	8493
41	8673
41	8741
41	8752
41	9439
41	9629
41	10152
41	10159
41	10168
41	10176
41	10190
41	10220
41	10245
41	10282
41	10290
41	10368
41	10393
41	10410
41	10811
41	10812
41	10820
41	10822
41	10832
41	10833
41	10837
41	11053
41	11060
41	11096
41	11097
41	11143
41	11206
41	11220
41	11295
41	11298
41	11330
41	11361
41	12033
41	12050
41	12052
41	12395
41	12501
41	13090
41	13105
41	13114
41	13137
41	13243
41	14522
41	14940
41	15249
41	15324
41	16221
41	16356
41	16458
41	16931
41	17765
41	17829
41	17898
41	18504
41	18517
41	18898
41	18987
41	19096
41	19288
41	19404
41	19544
41	19571
41	20481
41	22096
41	22497
41	22500
41	22531
41	23631
41	24167
41	24175
41	24188
41	25344
41	32398
41	32870
41	32888
41	33308
41	33813
41	34144
41	35669
41	37583
41	37952
41	38406
41	38557
41	39374
41	40057
41	41688
41	48860
41	48954
41	49343
41	50397
41	50404
41	50405
41	50485
41	51220
41	51234
41	69116
41	69182
41	69375
41	83142
41	83151
41	99791
41	102007
41	105646
41	108549
41	108999
41	111138
41	111139
41	118132
41	125288
41	125549
41	127197
41	128707
42	819
42	3769
44	5980
44	60007
52	54
52	62
52	66
52	77
52	79
52	83
52	88
52	89
52	91
52	97
52	98
52	111
52	112
52	116
52	121
52	124
52	131
52	133
52	135
52	138
52	141
52	143
52	148
52	153
52	156
52	163
52	172
52	180
52	197
52	203
52	209
52	211
52	222
52	233
52	242
52	252
52	256
52	267
52	282
52	303
52	312
52	313
52	323
52	334
52	335
52	336
52	342
52	350
52	375
52	387
52	392
52	401
52	419
52	434
52	436
52	437
52	446
52	456
52	468
52	471
52	476
52	486
52	490
52	494
52	495
52	510
52	515
52	521
52	533
52	535
52	537
52	539
52	547
52	557
52	559
52	568
52	573
52	574
52	582
52	588
52	590
52	605
52	730
52	776
52	786
52	819
52	842
52	956
52	1174
52	1198
52	1201
52	1351
52	1432
52	1543
52	1545
52	1773
52	1922
52	1960
52	2141
52	2241
52	2278
52	2319
52	2622
52	2649
52	2704
52	2721
52	2810
52	2821
52	3002
52	3003
52	3018
52	3021
52	3077
52	3087
52	3129
52	3138
52	3155
52	3165
52	3205
52	3236
52	3252
52	3273
52	3328
52	3337
52	3372
52	3383
52	3426
52	3469
52	3574
52	3584
52	3587
52	3631
52	3643
52	3667
52	3675
52	3682
52	3684
52	3698
52	3703
52	3715
52	3733
52	3736
52	3742
52	3745
52	3756
52	3762
52	3769
52	3776
52	3800
52	3806
52	3817
52	3819
52	3824
52	3842
52	3865
52	3870
52	3888
52	3947
52	3965
52	3985
52	3988
52	4057
52	4076
52	4078
52	4103
52	4117
52	4151
52	4153
52	4165
52	4185
52	4211
52	4216
52	4467
52	4517
52	4726
52	4756
52	4781
52	4788
52	4792
52	4794
52	4867
52	4904
52	4923
